GameID,Season,SeasonType,Status,Day,DateTime,AwayTeam,HomeTeam,AwayTeamID,HomeTeamID,StadiumID,AwayTeamScore,HomeTeamScore,Updated,GlobalGameID,GlobalAwayTeamID,GlobalHomeTeamID,IsClosed,NeutralVenue,DateTimeUTC
8289,2016,1,F/OT,2016-01-18T00:00:00,2016-01-18T14:00:00,UTA,CHA,17,2,2,119.0,124.0,2023-10-02T15:39:08,20008289,20000017,20000002,True,False,2016-01-18T19:00:00
8288,2016,1,Final,2016-01-18T00:00:00,2016-01-18T14:00:00,POR,WAS,19,1,1,108.0,98.0,2023-10-02T15:39:08,20008288,20000019,20000001,True,False,2016-01-18T19:00:00
8290,2016,1,Final,2016-01-18T00:00:00,2016-01-18T14:30:00,NO,MEM,23,21,21,99.0,101.0,2023-10-02T15:39:08,20008290,20000023,20000021,True,False,2016-01-18T19:30:00
8291,2016,1,Final,2016-01-18T00:00:00,2016-01-18T15:30:00,CHI,DET,11,14,14,111.0,101.0,2023-10-02T15:39:08,20008291,20000011,20000014,True,False,2016-01-18T20:30:00
8292,2016,1,Final,2016-01-18T00:00:00,2016-01-18T17:00:00,ORL,ATL,5,3,3,81.0,98.0,2023-10-02T15:39:08,20008292,20000005,20000003,True,False,2016-01-18T22:00:00
8293,2016,1,Final,2016-01-18T00:00:00,2016-01-18T19:30:00,BKN,TOR,8,10,10,100.0,112.0,2023-10-02T15:39:08,20008293,20000008,20000010,True,False,2016-01-19T00:30:00
8294,2016,1,Final,2016-01-18T00:00:00,2016-01-18T20:00:00,GS,CLE,26,12,12,132.0,98.0,2023-10-02T15:39:08,20008294,20000026,20000012,True,False,2016-01-19T01:00:00
8295,2016,1,F/OT,2016-01-18T00:00:00,2016-01-18T20:30:00,BOS,DAL,9,25,25,113.0,118.0,2023-10-02T15:39:08,20008295,20000009,20000025,True,False,2016-01-19T01:30:00
8296,2016,1,F/OT,2016-01-18T00:00:00,2016-01-18T22:30:00,HOU,LAC,22,28,27,132.0,140.0,2023-10-02T15:39:08,20008296,20000022,20000028,True,False,2016-01-19T03:30:00
8297,2016,1,Final,2016-01-19T00:00:00,2016-01-19T19:30:00,MIL,MIA,15,4,4,91.0,79.0,2023-10-02T15:39:08,20008297,20000015,20000004,True,False,2016-01-20T00:30:00
8298,2016,1,Final,2016-01-19T00:00:00,2016-01-19T20:00:00,MIN,NO,16,23,23,99.0,114.0,2023-10-02T15:39:08,20008298,20000016,20000023,True,False,2016-01-20T01:00:00
8299,2016,1,Final,2016-01-19T00:00:00,2016-01-19T21:00:00,OKC,DEN,18,20,20,110.0,104.0,2023-10-02T15:39:08,20008299,20000018,20000020,True,False,2016-01-20T02:00:00
8300,2016,1,Final,2016-01-19T00:00:00,2016-01-19T21:00:00,IND,PHO,13,29,28,97.0,94.0,2023-10-02T15:39:08,20008300,20000013,20000029,True,False,2016-01-20T02:00:00
8301,2016,1,Final,2016-01-20T00:00:00,2016-01-20T19:00:00,PHI,ORL,7,5,5,96.0,87.0,2023-10-02T15:39:08,20008301,20000007,20000005,True,False,2016-01-21T00:00:00
8302,2016,1,Final,2016-01-20T00:00:00,2016-01-20T19:00:00,MIA,WAS,4,1,1,87.0,106.0,2023-10-02T15:39:08,20008302,20000004,20000001,True,False,2016-01-21T00:00:00
8303,2016,1,Final,2016-01-20T00:00:00,2016-01-20T19:30:00,CLE,BKN,12,8,8,91.0,78.0,2023-10-02T15:39:08,20008303,20000012,20000008,True,False,2016-01-21T00:30:00
8304,2016,1,F/OT,2016-01-20T00:00:00,2016-01-20T19:30:00,UTA,NY,17,6,6,111.0,118.0,2023-10-02T15:39:08,20008304,20000017,20000006,True,False,2016-01-21T00:30:00
8305,2016,1,Final,2016-01-20T00:00:00,2016-01-20T19:30:00,BOS,TOR,9,10,10,109.0,115.0,2023-10-02T15:39:08,20008305,20000009,20000010,True,False,2016-01-21T00:30:00
8306,2016,1,Final,2016-01-20T00:00:00,2016-01-20T20:00:00,GS,CHI,26,11,11,125.0,94.0,2023-10-02T15:39:08,20008306,20000026,20000011,True,False,2016-01-21T01:00:00
8307,2016,1,Final,2016-01-20T00:00:00,2016-01-20T20:00:00,DET,HOU,14,22,22,123.0,114.0,2023-10-02T15:39:08,20008307,20000014,20000022,True,False,2016-01-21T01:00:00
8308,2016,1,Final,2016-01-20T00:00:00,2016-01-20T20:00:00,CHA,OKC,2,18,18,95.0,109.0,2023-10-02T15:39:08,20008308,20000002,20000018,True,False,2016-01-21T01:00:00
8309,2016,1,F/OT,2016-01-20T00:00:00,2016-01-20T20:30:00,MIN,DAL,16,25,25,94.0,106.0,2023-10-02T15:39:08,20008309,20000016,20000025,True,False,2016-01-21T01:30:00
8310,2016,1,Final,2016-01-20T00:00:00,2016-01-20T22:30:00,SAC,LAL,30,27,27,112.0,93.0,2023-10-02T15:39:08,20008310,20000030,20000027,True,False,2016-01-21T03:30:00
8311,2016,1,Final,2016-01-20T00:00:00,2016-01-20T22:30:00,ATL,POR,3,19,19,104.0,98.0,2023-10-02T15:39:08,20008311,20000003,20000019,True,False,2016-01-21T03:30:00
8313,2016,1,Final,2016-01-21T00:00:00,2016-01-21T20:00:00,LAC,CLE,28,12,12,102.0,115.0,2023-10-02T15:39:08,20008313,20000028,20000012,True,False,2016-01-22T01:00:00
8312,2016,1,Final,2016-01-21T00:00:00,2016-01-21T20:00:00,DET,NO,14,23,23,99.0,115.0,2023-10-02T15:39:08,20008312,20000014,20000023,True,False,2016-01-22T01:00:00
8314,2016,1,Final,2016-01-21T00:00:00,2016-01-21T21:00:00,MEM,DEN,21,20,20,102.0,101.0,2023-10-02T15:39:08,20008314,20000021,20000020,True,False,2016-01-22T02:00:00
8315,2016,1,Final,2016-01-21T00:00:00,2016-01-21T22:00:00,ATL,SAC,3,30,29,88.0,91.0,2023-10-02T15:39:08,20008315,20000003,20000030,True,False,2016-01-22T03:00:00
8316,2016,1,Final,2016-01-21T00:00:00,2016-01-21T22:30:00,SA,PHO,24,29,28,117.0,89.0,2023-10-02T15:39:08,20008316,20000024,20000029,True,False,2016-01-22T03:30:00
8317,2016,1,F/OT,2016-01-22T00:00:00,2016-01-22T19:00:00,CHA,ORL,2,5,5,120.0,116.0,2023-10-02T15:39:08,20008317,20000002,20000005,True,False,2016-01-23T00:00:00
8319,2016,1,Final,2016-01-22T00:00:00,2016-01-22T19:30:00,UTA,BKN,17,8,8,108.0,86.0,2023-10-02T15:39:08,20008319,20000017,20000008,True,False,2016-01-23T00:30:00
8318,2016,1,Final,2016-01-22T00:00:00,2016-01-22T19:30:00,CHI,BOS,11,9,9,101.0,110.0,2023-10-02T15:39:08,20008318,20000011,20000009,True,False,2016-01-23T00:30:00
8320,2016,1,Final,2016-01-22T00:00:00,2016-01-22T19:30:00,LAC,NY,28,6,6,116.0,88.0,2023-10-02T15:39:08,20008320,20000028,20000006,True,False,2016-01-23T00:30:00
8321,2016,1,Final,2016-01-22T00:00:00,2016-01-22T20:00:00,MIL,HOU,15,22,22,98.0,102.0,2023-10-02T15:39:08,20008321,20000015,20000022,True,False,2016-01-23T01:00:00
8322,2016,1,Final,2016-01-22T00:00:00,2016-01-22T20:00:00,MIA,TOR,4,10,10,81.0,101.0,2023-10-02T15:39:08,20008322,20000004,20000010,True,False,2016-01-23T01:00:00
8323,2016,1,Final,2016-01-22T00:00:00,2016-01-22T20:30:00,OKC,DAL,18,25,25,109.0,106.0,2023-10-02T15:39:08,20008323,20000018,20000025,True,False,2016-01-23T01:30:00
8324,2016,1,Final,2016-01-22T00:00:00,2016-01-22T22:30:00,IND,GS,13,26,26,110.0,122.0,2023-10-02T15:39:08,20008324,20000013,20000026,True,False,2016-01-23T03:30:00
8325,2016,1,Final,2016-01-22T00:00:00,2016-01-22T22:30:00,SA,LAL,24,27,27,108.0,95.0,2023-10-02T15:39:08,20008325,20000024,20000027,True,False,2016-01-23T03:30:00
8326,2016,1,Postponed,2016-01-23T00:00:00,2016-01-23T18:30:00,UTA,WAS,17,1,1,0.0,0.0,2023-10-02T15:39:08,20008326,20000017,20000001,True,False,2016-01-23T23:30:00
8329,2016,1,Final,2016-01-23T00:00:00,2016-01-23T19:00:00,NY,CHA,6,2,2,84.0,97.0,2023-10-02T15:39:08,20008329,20000006,20000002,True,False,2016-01-24T00:00:00
8327,2016,1,Final,2016-01-23T00:00:00,2016-01-23T19:00:00,MIL,NO,15,23,23,99.0,116.0,2023-10-02T15:39:08,20008327,20000015,20000023,True,False,2016-01-24T00:00:00
8328,2016,1,Postponed,2016-01-23T00:00:00,2016-01-23T19:00:00,BOS,PHI,9,7,7,0.0,0.0,2023-10-02T15:39:08,20008328,20000009,20000007,True,False,2016-01-24T00:00:00
8330,2016,1,Final,2016-01-23T00:00:00,2016-01-23T20:00:00,MEM,MIN,21,16,16,101.0,106.0,2023-10-02T15:39:08,20008330,20000021,20000016,True,False,2016-01-24T01:00:00
8331,2016,1,Final,2016-01-23T00:00:00,2016-01-23T20:30:00,CHI,CLE,11,12,12,96.0,83.0,2023-10-02T15:39:08,20008331,20000011,20000012,True,False,2016-01-24T01:30:00
8332,2016,1,Final,2016-01-23T00:00:00,2016-01-23T21:00:00,ATL,PHO,3,29,28,95.0,98.0,2023-10-02T15:39:08,20008332,20000003,20000029,True,False,2016-01-24T02:00:00
8333,2016,1,Final,2016-01-23T00:00:00,2016-01-23T21:30:00,DET,DEN,14,20,20,101.0,104.0,2023-10-02T15:39:08,20008333,20000014,20000020,True,False,2016-01-24T02:30:00
8334,2016,1,Final,2016-01-23T00:00:00,2016-01-23T22:30:00,LAL,POR,27,19,19,103.0,121.0,2023-10-02T15:39:08,20008334,20000027,20000019,True,False,2016-01-24T03:30:00
8335,2016,1,Final,2016-01-23T00:00:00,2016-01-23T22:30:00,IND,SAC,13,30,29,97.0,108.0,2023-10-02T15:39:08,20008335,20000013,20000030,True,False,2016-01-24T03:30:00
8336,2016,1,Final,2016-01-24T00:00:00,2016-01-24T15:30:00,DAL,HOU,25,22,22,104.0,115.0,2023-10-02T15:39:08,20008336,20000025,20000022,True,False,2016-01-24T20:30:00
8338,2016,1,Final,2016-01-24T00:00:00,2016-01-24T18:00:00,LAC,TOR,28,10,10,94.0,112.0,2023-10-02T15:39:08,20008338,20000028,20000010,True,False,2016-01-24T23:00:00
9051,2016,1,Final,2016-01-24T00:00:00,2016-01-24T19:00:00,BOS,PHI,9,7,7,112.0,92.0,2023-10-02T15:39:08,20009051,20000009,20000007,True,False,2016-01-25T00:00:00
8337,2016,1,Final,2016-01-24T00:00:00,2016-01-24T19:30:00,OKC,BKN,18,8,8,106.0,116.0,2023-10-02T15:39:08,20008337,20000018,20000008,True,False,2016-01-25T00:30:00
8339,2016,1,Final,2016-01-25T00:00:00,2016-01-25T19:00:00,MIN,CLE,16,12,12,107.0,114.0,2023-10-02T15:39:08,20008339,20000016,20000012,True,False,2016-01-26T00:00:00
8340,2016,1,Final,2016-01-25T00:00:00,2016-01-25T19:00:00,BOS,WAS,9,1,1,116.0,91.0,2023-10-02T15:39:08,20008340,20000009,20000001,True,False,2016-01-26T00:00:00
8342,2016,1,Final,2016-01-25T00:00:00,2016-01-25T20:00:00,MIA,CHI,4,11,11,89.0,84.0,2023-10-02T15:39:08,20008342,20000004,20000011,True,False,2016-01-26T01:00:00
8343,2016,1,F/OT,2016-01-25T00:00:00,2016-01-25T20:00:00,ORL,MEM,5,21,21,102.0,108.0,2023-10-02T15:39:08,20008343,20000005,20000021,True,False,2016-01-26T01:00:00
8341,2016,1,Final,2016-01-25T00:00:00,2016-01-25T20:00:00,HOU,NO,22,23,23,112.0,111.0,2023-10-02T15:39:08,20008341,20000022,20000023,True,False,2016-01-26T01:00:00
8344,2016,1,Final,2016-01-25T00:00:00,2016-01-25T21:00:00,ATL,DEN,3,20,20,119.0,105.0,2023-10-02T15:39:08,20008344,20000003,20000020,True,False,2016-01-26T02:00:00
8345,2016,1,Final,2016-01-25T00:00:00,2016-01-25T21:00:00,DET,UTA,14,17,17,95.0,92.0,2023-10-02T15:39:08,20008345,20000014,20000017,True,False,2016-01-26T02:00:00
8346,2016,1,F/OT,2016-01-25T00:00:00,2016-01-25T22:00:00,CHA,SAC,2,30,29,129.0,128.0,2023-10-02T15:39:08,20008346,20000002,20000030,True,False,2016-01-26T03:00:00
8347,2016,1,Final,2016-01-25T00:00:00,2016-01-25T22:30:00,SA,GS,24,26,26,90.0,120.0,2023-10-02T15:39:08,20008347,20000024,20000026,True,False,2016-01-26T03:30:00
8348,2016,1,Final,2016-01-26T00:00:00,2016-01-26T19:00:00,LAC,IND,28,13,13,91.0,89.0,2023-10-02T15:39:08,20008348,20000028,20000013,True,False,2016-01-27T00:00:00
8349,2016,1,Final,2016-01-26T00:00:00,2016-01-26T19:00:00,PHO,PHI,29,7,7,103.0,113.0,2023-10-02T15:39:08,20008349,20000029,20000007,True,False,2016-01-27T00:00:00
8350,2016,1,Final,2016-01-26T00:00:00,2016-01-26T19:30:00,MIA,BKN,4,8,8,102.0,98.0,2023-10-02T15:39:08,20008350,20000004,20000008,True,False,2016-01-27T00:30:00
8351,2016,1,F/OT,2016-01-26T00:00:00,2016-01-26T19:30:00,OKC,NY,18,6,6,128.0,122.0,2023-10-02T15:39:08,20008351,20000018,20000006,True,False,2016-01-27T00:30:00
8352,2016,1,Final,2016-01-26T00:00:00,2016-01-26T19:30:00,WAS,TOR,1,10,10,89.0,106.0,2023-10-02T15:39:08,20008352,20000001,20000010,True,False,2016-01-27T00:30:00
8353,2016,1,Final,2016-01-26T00:00:00,2016-01-26T20:00:00,ORL,MIL,5,15,15,100.0,107.0,2023-10-02T15:39:08,20008353,20000005,20000015,True,False,2016-01-27T01:00:00
8354,2016,1,Final,2016-01-26T00:00:00,2016-01-26T22:00:00,SAC,POR,30,19,19,97.0,112.0,2023-10-02T15:39:08,20008354,20000030,20000019,True,False,2016-01-27T03:00:00
8355,2016,1,Final,2016-01-26T00:00:00,2016-01-26T22:30:00,DAL,LAL,25,27,27,92.0,90.0,2023-10-02T15:39:08,20008355,20000025,20000027,True,False,2016-01-27T03:30:00
8356,2016,1,Final,2016-01-27T00:00:00,2016-01-27T19:00:00,PHO,CLE,29,12,12,93.0,115.0,2023-10-02T15:39:08,20008356,20000029,20000012,True,False,2016-01-28T00:00:00
8357,2016,1,Final,2016-01-27T00:00:00,2016-01-27T19:30:00,DEN,BOS,20,9,9,103.0,111.0,2023-10-02T15:39:08,20008357,20000020,20000009,True,False,2016-01-28T00:30:00
8358,2016,1,Final,2016-01-27T00:00:00,2016-01-27T19:30:00,PHI,DET,7,14,14,97.0,110.0,2023-10-02T15:39:08,20008358,20000007,20000014,True,False,2016-01-28T00:30:00
8359,2016,1,Final,2016-01-27T00:00:00,2016-01-27T20:00:00,LAC,ATL,28,3,3,85.0,83.0,2023-10-02T15:39:08,20008359,20000028,20000003,True,False,2016-01-28T01:00:00
8360,2016,1,Final,2016-01-27T00:00:00,2016-01-27T20:00:00,OKC,MIN,18,16,16,126.0,123.0,2023-10-02T15:39:08,20008360,20000018,20000016,True,False,2016-01-28T01:00:00
8361,2016,1,Final,2016-01-27T00:00:00,2016-01-27T20:00:00,HOU,SA,22,24,24,99.0,130.0,2023-10-02T15:39:08,20008361,20000022,20000024,True,False,2016-01-28T01:00:00
8362,2016,1,Final,2016-01-27T00:00:00,2016-01-27T21:00:00,CHA,UTA,2,17,17,73.0,102.0,2023-10-02T15:39:08,20008362,20000002,20000017,True,False,2016-01-28T02:00:00
8363,2016,1,Final,2016-01-27T00:00:00,2016-01-27T22:30:00,DAL,GS,25,26,26,107.0,127.0,2023-10-02T15:39:08,20008363,20000025,20000026,True,False,2016-01-28T03:30:00
8364,2016,1,Final,2016-01-28T00:00:00,2016-01-28T19:00:00,ATL,IND,3,13,13,92.0,111.0,2023-10-02T15:39:08,20008364,20000003,20000013,True,False,2016-01-29T00:00:00
8365,2016,1,Final,2016-01-28T00:00:00,2016-01-28T19:00:00,DEN,WAS,20,1,1,117.0,113.0,2023-10-02T15:39:08,20008365,20000020,20000001,True,False,2016-01-29T00:00:00
8368,2016,1,Final,2016-01-28T00:00:00,2016-01-28T20:00:00,MIL,MEM,15,21,21,83.0,103.0,2023-10-02T15:39:08,20008368,20000015,20000021,True,False,2016-01-29T01:00:00
8366,2016,1,Final,2016-01-28T00:00:00,2016-01-28T20:00:00,SAC,NO,30,23,23,105.0,114.0,2023-10-02T15:39:08,20008366,20000030,20000023,True,False,2016-01-29T01:00:00
8367,2016,1,Final,2016-01-28T00:00:00,2016-01-28T20:00:00,NY,TOR,6,10,10,93.0,103.0,2023-10-02T15:39:08,20008367,20000006,20000010,True,False,2016-01-29T01:00:00
8369,2016,1,Final,2016-01-28T00:00:00,2016-01-28T22:30:00,CHI,LAL,11,27,27,114.0,91.0,2023-10-02T15:39:08,20008369,20000011,20000027,True,False,2016-01-29T03:30:00
8370,2016,1,Final,2016-01-29T00:00:00,2016-01-29T19:30:00,ORL,BOS,5,9,9,94.0,113.0,2023-10-02T15:39:08,20008370,20000005,20000009,True,False,2016-01-30T00:30:00
8371,2016,1,Final,2016-01-29T00:00:00,2016-01-29T19:30:00,CLE,DET,12,14,14,114.0,106.0,2023-10-02T15:39:08,20008371,20000012,20000014,True,False,2016-01-30T00:30:00
8372,2016,1,Final,2016-01-29T00:00:00,2016-01-29T19:30:00,PHO,NY,29,6,6,84.0,102.0,2023-10-02T15:39:08,20008372,20000029,20000006,True,False,2016-01-30T00:30:00
8373,2016,1,Final,2016-01-29T00:00:00,2016-01-29T20:00:00,MIA,MIL,4,15,15,107.0,103.0,2023-10-02T15:39:08,20008373,20000004,20000015,True,False,2016-01-30T01:00:00
8374,2016,1,Final,2016-01-29T00:00:00,2016-01-29T20:00:00,HOU,OKC,22,18,18,108.0,116.0,2023-10-02T15:39:08,20008374,20000022,20000018,True,False,2016-01-30T01:00:00
8375,2016,1,Final,2016-01-29T00:00:00,2016-01-29T20:30:00,BKN,DAL,8,25,25,79.0,91.0,2023-10-02T15:39:08,20008375,20000008,20000025,True,False,2016-01-30T01:30:00
8376,2016,1,Final,2016-01-29T00:00:00,2016-01-29T21:00:00,MIN,UTA,16,17,17,90.0,103.0,2023-10-02T15:39:08,20008376,20000016,20000017,True,False,2016-01-30T02:00:00
8377,2016,1,Final,2016-01-29T00:00:00,2016-01-29T22:00:00,CHA,POR,2,19,19,91.0,109.0,2023-10-02T15:39:08,20008377,20000002,20000019,True,False,2016-01-30T03:00:00
8378,2016,1,Final,2016-01-29T00:00:00,2016-01-29T22:30:00,LAL,LAC,27,28,27,93.0,105.0,2023-10-02T15:39:08,20008378,20000027,20000028,True,False,2016-01-30T03:30:00
8379,2016,1,Final,2016-01-30T00:00:00,2016-01-30T17:00:00,GS,PHI,26,7,7,108.0,105.0,2023-10-02T15:39:08,20008379,20000026,20000007,True,False,2016-01-30T22:00:00
8380,2016,1,Final,2016-01-30T00:00:00,2016-01-30T18:30:00,DET,TOR,14,10,10,107.0,111.0,2023-10-02T15:39:08,20008380,20000014,20000010,True,False,2016-01-30T23:30:00
8382,2016,1,F/OT,2016-01-30T00:00:00,2016-01-30T19:00:00,DEN,IND,20,13,13,105.0,109.0,2023-10-02T15:39:08,20008382,20000020,20000013,True,False,2016-01-31T00:00:00
8381,2016,1,Final,2016-01-30T00:00:00,2016-01-30T19:00:00,BKN,NO,8,23,23,103.0,105.0,2023-10-02T15:39:08,20008381,20000008,20000023,True,False,2016-01-31T00:00:00
8383,2016,1,Final,2016-01-30T00:00:00,2016-01-30T20:00:00,WAS,HOU,1,22,22,123.0,122.0,2023-10-02T15:39:08,20008383,20000001,20000022,True,False,2016-01-31T01:00:00
8384,2016,1,Final,2016-01-30T00:00:00,2016-01-30T20:00:00,SAC,MEM,30,21,21,117.0,121.0,2023-10-02T15:39:08,20008384,20000030,20000021,True,False,2016-01-31T01:00:00
8385,2016,1,Final,2016-01-30T00:00:00,2016-01-30T20:30:00,SA,CLE,24,12,12,103.0,117.0,2023-10-02T15:39:08,20008385,20000024,20000012,True,False,2016-01-31T01:30:00
8386,2016,1,Final,2016-01-31T00:00:00,2016-01-31T15:30:00,CHI,LAC,11,28,27,93.0,120.0,2023-10-02T15:39:08,20008386,20000011,20000028,True,False,2016-01-31T20:30:00
8387,2016,1,Final,2016-01-31T00:00:00,2016-01-31T18:00:00,ATL,MIA,3,4,4,87.0,105.0,2023-10-02T15:39:08,20008387,20000003,20000004,True,False,2016-01-31T23:00:00
8388,2016,1,Final,2016-01-31T00:00:00,2016-01-31T18:00:00,BOS,ORL,9,5,5,114.0,119.0,2023-10-02T15:39:08,20008388,20000009,20000005,True,False,2016-01-31T23:00:00
8389,2016,1,Final,2016-01-31T00:00:00,2016-01-31T19:00:00,PHO,DAL,29,25,25,78.0,91.0,2023-10-02T15:39:08,20008389,20000029,20000025,True,False,2016-02-01T00:00:00
8390,2016,1,Final,2016-01-31T00:00:00,2016-01-31T19:30:00,GS,NY,26,6,6,116.0,95.0,2023-10-02T15:39:08,20008390,20000026,20000006,True,False,2016-02-01T00:30:00
8391,2016,1,Final,2016-01-31T00:00:00,2016-01-31T21:00:00,MIN,POR,16,19,19,93.0,96.0,2023-10-02T15:39:08,20008391,20000016,20000019,True,False,2016-02-01T02:00:00
8392,2016,1,Final,2016-01-31T00:00:00,2016-01-31T21:30:00,CHA,LAL,2,27,27,101.0,82.0,2023-10-02T15:39:08,20008392,20000002,20000027,True,False,2016-02-01T02:30:00
8393,2016,1,F/OT,2016-02-01T00:00:00,2016-02-01T19:00:00,CLE,IND,12,13,13,111.0,106.0,2023-10-02T15:39:08,20008393,20000012,20000013,True,False,2016-02-02T00:00:00
8394,2016,1,Final,2016-02-01T00:00:00,2016-02-01T19:30:00,DET,BKN,14,8,8,105.0,100.0,2023-10-02T15:39:08,20008394,20000014,20000008,True,False,2016-02-02T00:30:00
8395,2016,1,Final,2016-02-01T00:00:00,2016-02-01T20:00:00,DAL,ATL,25,3,3,97.0,112.0,2023-10-02T15:39:08,20008395,20000025,20000003,True,False,2016-02-02T01:00:00
8396,2016,1,Final,2016-02-01T00:00:00,2016-02-01T20:00:00,MEM,NO,21,23,23,110.0,95.0,2023-10-02T15:39:08,20008396,20000021,20000023,True,False,2016-02-02T01:00:00
8397,2016,1,Final,2016-02-01T00:00:00,2016-02-01T20:00:00,WAS,OKC,1,18,18,98.0,114.0,2023-10-02T15:39:08,20008397,20000001,20000018,True,False,2016-02-02T01:00:00
8398,2016,1,Final,2016-02-01T00:00:00,2016-02-01T20:30:00,ORL,SA,5,24,24,92.0,107.0,2023-10-02T15:39:08,20008398,20000005,20000024,True,False,2016-02-02T01:30:00
8399,2016,1,Final,2016-02-01T00:00:00,2016-02-01T21:00:00,TOR,DEN,10,20,20,93.0,112.0,2023-10-02T15:39:08,20008399,20000010,20000020,True,False,2016-02-02T02:00:00
8400,2016,1,F/OT,2016-02-01T00:00:00,2016-02-01T21:00:00,CHI,UTA,11,17,17,96.0,105.0,2023-10-02T15:39:08,20008400,20000011,20000017,True,False,2016-02-02T02:00:00
8401,2016,1,Final,2016-02-01T00:00:00,2016-02-01T22:00:00,MIL,SAC,15,30,29,104.0,111.0,2023-10-02T15:39:08,20008401,20000015,20000030,True,False,2016-02-02T03:00:00
8402,2016,1,Final,2016-02-02T00:00:00,2016-02-02T19:30:00,BOS,NY,9,6,6,97.0,89.0,2023-10-02T15:39:08,20008402,20000009,20000006,True,False,2016-02-03T00:30:00
8403,2016,1,Final,2016-02-02T00:00:00,2016-02-02T20:00:00,MIA,HOU,4,22,22,102.0,115.0,2023-10-02T15:39:08,20008403,20000004,20000022,True,False,2016-02-03T01:00:00
8404,2016,1,Final,2016-02-02T00:00:00,2016-02-02T21:00:00,TOR,PHO,10,29,28,104.0,97.0,2023-10-02T15:39:08,20008404,20000010,20000029,True,False,2016-02-03T02:00:00
8405,2016,1,Final,2016-02-02T00:00:00,2016-02-02T22:00:00,MIL,POR,15,19,19,95.0,107.0,2023-10-02T15:39:08,20008405,20000015,20000019,True,False,2016-02-03T03:00:00
8406,2016,1,Final,2016-02-02T00:00:00,2016-02-02T22:30:00,MIN,LAL,16,27,27,115.0,119.0,2023-10-02T15:39:08,20008406,20000016,20000027,True,False,2016-02-03T03:30:00
8408,2016,1,Final,2016-02-03T00:00:00,2016-02-03T19:00:00,CLE,CHA,12,2,2,97.0,106.0,2023-10-02T15:39:08,20008408,20000012,20000002,True,False,2016-02-04T00:00:00
8407,2016,1,Final,2016-02-03T00:00:00,2016-02-03T19:00:00,ATL,PHI,3,7,7,124.0,86.0,2023-10-02T15:39:08,20008407,20000003,20000007,True,False,2016-02-04T00:00:00
8410,2016,1,Final,2016-02-03T00:00:00,2016-02-03T19:30:00,IND,BKN,13,8,8,114.0,100.0,2023-10-02T15:39:08,20008410,20000013,20000008,True,False,2016-02-04T00:30:00
8409,2016,1,Final,2016-02-03T00:00:00,2016-02-03T19:30:00,DET,BOS,14,9,9,95.0,102.0,2023-10-02T15:39:08,20008409,20000014,20000009,True,False,2016-02-04T00:30:00
8411,2016,1,Final,2016-02-03T00:00:00,2016-02-03T20:00:00,ORL,OKC,5,18,18,114.0,117.0,2023-10-02T15:39:08,20008411,20000005,20000018,True,False,2016-02-04T01:00:00
8412,2016,1,Final,2016-02-03T00:00:00,2016-02-03T20:00:00,GS,WAS,26,1,1,134.0,121.0,2023-10-02T15:39:08,20008412,20000026,20000001,True,False,2016-02-04T01:00:00
8413,2016,1,Final,2016-02-03T00:00:00,2016-02-03T20:30:00,MIA,DAL,4,25,25,93.0,90.0,2023-10-02T15:39:08,20008413,20000004,20000025,True,False,2016-02-04T01:30:00
8414,2016,1,Final,2016-02-03T00:00:00,2016-02-03T20:30:00,NO,SA,23,24,24,97.0,110.0,2023-10-02T15:39:08,20008414,20000023,20000024,True,False,2016-02-04T01:30:00
8415,2016,1,Final,2016-02-03T00:00:00,2016-02-03T21:00:00,DEN,UTA,20,17,17,81.0,85.0,2023-10-02T15:39:08,20008415,20000020,20000017,True,False,2016-02-04T02:00:00
8416,2016,1,Final,2016-02-03T00:00:00,2016-02-03T22:00:00,CHI,SAC,11,30,29,107.0,102.0,2023-10-02T15:39:08,20008416,20000011,20000030,True,False,2016-02-04T03:00:00
8417,2016,1,Final,2016-02-03T00:00:00,2016-02-03T22:30:00,MIN,LAC,16,28,27,108.0,102.0,2023-10-02T15:39:08,20008417,20000016,20000028,True,False,2016-02-04T03:30:00
8418,2016,1,Final,2016-02-04T00:00:00,2016-02-04T19:00:00,NY,DET,6,14,14,105.0,111.0,2023-10-02T15:39:08,20008418,20000006,20000014,True,False,2016-02-05T00:00:00
8421,2016,1,Final,2016-02-04T00:00:00,2016-02-04T21:00:00,HOU,PHO,22,29,28,111.0,105.0,2023-10-02T15:39:08,20008421,20000022,20000029,True,False,2016-02-05T02:00:00
8419,2016,1,Final,2016-02-04T00:00:00,2016-02-04T21:30:00,LAL,NO,27,23,23,99.0,96.0,2023-10-02T15:39:08,20008419,20000027,20000023,True,False,2016-02-05T02:30:00
8420,2016,1,Final,2016-02-04T00:00:00,2016-02-04T22:00:00,TOR,POR,10,19,19,110.0,103.0,2023-10-02T15:39:08,20008420,20000010,20000019,True,False,2016-02-05T03:00:00
8422,2016,1,Final,2016-02-05T00:00:00,2016-02-05T19:00:00,IND,ATL,13,3,3,96.0,102.0,2023-10-02T15:39:08,20008422,20000013,20000003,True,False,2016-02-06T00:00:00
8425,2016,1,Final,2016-02-05T00:00:00,2016-02-05T19:00:00,MIA,CHA,4,2,2,98.0,95.0,2023-10-02T15:39:08,20008425,20000004,20000002,True,False,2016-02-06T00:00:00
