Season,SeasonType,Day,HomeTeam,AwayTeam,HomeTeamScore,AwayTeamScore,HomeWin
2016,1,2015-10-27T00:00:00,ATL,DET,94.0,106.0,0
2016,1,2015-10-27T00:00:00,CHI,CLE,97.0,95.0,1
2016,1,2015-10-27T00:00:00,GS,NO,111.0,95.0,1
2016,1,2015-10-28T00:00:00,ORL,WAS,87.0,88.0,0
2016,1,2015-10-28T00:00:00,BKN,CHI,100.0,115.0,0
2016,1,2015-10-28T00:00:00,BOS,PHI,112.0,95.0,1
2016,1,2015-10-28T00:00:00,DET,UTA,92.0,87.0,1
2016,1,2015-10-28T00:00:00,MIA,CHA,104.0,94.0,1
2016,1,2015-10-28T00:00:00,TOR,IND,106.0,99.0,1
2016,1,2015-10-28T00:00:00,HOU,DEN,85.0,105.0,0
2016,1,2015-10-28T00:00:00,MEM,CLE,76.0,106.0,0
2016,1,2015-10-28T00:00:00,MIL,NY,97.0,122.0,0
2016,1,2015-10-28T00:00:00,OKC,SA,112.0,106.0,1
2016,1,2015-10-28T00:00:00,PHO,DAL,95.0,111.0,0
2016,1,2015-10-28T00:00:00,POR,NO,112.0,94.0,1
2016,1,2015-10-28T00:00:00,SAC,LAC,104.0,111.0,0
2016,1,2015-10-28T00:00:00,LAL,MIN,111.0,112.0,0
2016,1,2015-10-29T00:00:00,IND,MEM,103.0,112.0,0
2016,1,2015-10-29T00:00:00,NY,ATL,101.0,112.0,0
2016,1,2015-10-29T00:00:00,LAC,DAL,104.0,88.0,1
2016,1,2015-10-30T00:00:00,CLE,MIA,102.0,92.0,1
2016,1,2015-10-30T00:00:00,ORL,OKC,136.0,139.0,0
2016,1,2015-10-30T00:00:00,PHI,UTA,71.0,99.0,0
2016,1,2015-10-30T00:00:00,BOS,TOR,103.0,113.0,0
2016,1,2015-10-30T00:00:00,DET,CHI,98.0,94.0,1
2016,1,2015-10-30T00:00:00,ATL,CHA,97.0,94.0,1
2016,1,2015-10-30T00:00:00,MIL,WAS,113.0,118.0,0
2016,1,2015-10-30T00:00:00,SA,BKN,102.0,75.0,1
2016,1,2015-10-30T00:00:00,DEN,MIN,78.0,95.0,0
2016,1,2015-10-30T00:00:00,HOU,GS,92.0,112.0,0
2016,1,2015-10-30T00:00:00,SAC,LAL,132.0,114.0,1
2016,1,2015-10-30T00:00:00,PHO,POR,110.0,92.0,1
2016,1,2015-10-31T00:00:00,IND,UTA,76.0,97.0,0
2016,1,2015-10-31T00:00:00,WAS,NY,110.0,117.0,0
2016,1,2015-10-31T00:00:00,NO,GS,120.0,134.0,0
2016,1,2015-10-31T00:00:00,MEM,BKN,101.0,91.0,1
2016,1,2015-10-31T00:00:00,POR,PHO,90.0,101.0,0
2016,1,2015-10-31T00:00:00,LAC,SAC,114.0,109.0,1
2016,1,2015-11-01T00:00:00,CHA,ATL,92.0,94.0,0
2016,1,2015-11-01T00:00:00,BOS,SA,87.0,95.0,0
2016,1,2015-11-01T00:00:00,MIA,HOU,109.0,89.0,1
2016,1,2015-11-01T00:00:00,TOR,MIL,106.0,87.0,1
2016,1,2015-11-01T00:00:00,CHI,ORL,92.0,87.0,1
2016,1,2015-11-01T00:00:00,OKC,DEN,117.0,93.0,1
2016,1,2015-11-01T00:00:00,LAL,DAL,93.0,103.0,0
2016,1,2015-11-02T00:00:00,PHI,CLE,100.0,107.0,0
2016,1,2015-11-02T00:00:00,BKN,MIL,96.0,103.0,0
2016,1,2015-11-02T00:00:00,NY,SA,84.0,94.0,0
2016,1,2015-11-02T00:00:00,HOU,OKC,110.0,105.0,1
2016,1,2015-11-02T00:00:00,MIN,POR,101.0,106.0,0
2016,1,2015-11-02T00:00:00,GS,MEM,119.0,69.0,1
2016,1,2015-11-02T00:00:00,LAC,PHO,102.0,96.0,1
2016,1,2015-11-03T00:00:00,CHA,CHI,130.0,105.0,1
2016,1,2015-11-03T00:00:00,DET,IND,82.0,94.0,0
2016,1,2015-11-03T00:00:00,MIA,ATL,92.0,98.0,0
2016,1,2015-11-03T00:00:00,NO,ORL,94.0,103.0,0
2016,1,2015-11-03T00:00:00,DAL,TOR,91.0,102.0,0
2016,1,2015-11-03T00:00:00,SAC,MEM,89.0,103.0,0
2016,1,2015-11-03T00:00:00,LAL,DEN,109.0,120.0,0
2016,1,2015-11-04T00:00:00,IND,BOS,100.0,98.0,1
2016,1,2015-11-04T00:00:00,WAS,SA,102.0,99.0,1
2016,1,2015-11-04T00:00:00,ATL,BKN,101.0,87.0,1
2016,1,2015-11-04T00:00:00,CLE,NY,96.0,86.0,1
2016,1,2015-11-04T00:00:00,HOU,ORL,119.0,114.0,1
2016,1,2015-11-04T00:00:00,MIL,PHI,91.0,87.0,1
2016,1,2015-11-04T00:00:00,OKC,TOR,98.0,103.0,0
2016,1,2015-11-04T00:00:00,PHO,SAC,118.0,97.0,1
2016,1,2015-11-04T00:00:00,UTA,POR,92.0,108.0,0
2016,1,2015-11-04T00:00:00,GS,LAC,112.0,108.0,1
2016,1,2015-11-05T00:00:00,CHI,OKC,104.0,98.0,1
2016,1,2015-11-05T00:00:00,MIN,MIA,84.0,96.0,0
2016,1,2015-11-05T00:00:00,DAL,CHA,94.0,108.0,0
2016,1,2015-11-05T00:00:00,DEN,UTA,84.0,96.0,0
2016,1,2015-11-05T00:00:00,POR,MEM,115.0,96.0,1
2016,1,2015-11-06T00:00:00,ORL,TOR,92.0,87.0,1
2016,1,2015-11-06T00:00:00,BKN,LAL,98.0,104.0,0
2016,1,2015-11-06T00:00:00,BOS,WAS,118.0,98.0,1
2016,1,2015-11-06T00:00:00,CLE,PHI,108.0,102.0,1
2016,1,2015-11-06T00:00:00,NY,MIL,92.0,99.0,0
2016,1,2015-11-06T00:00:00,IND,MIA,90.0,87.0,1
2016,1,2015-11-06T00:00:00,NO,ATL,115.0,121.0,0
2016,1,2015-11-06T00:00:00,PHO,DET,92.0,100.0,0
2016,1,2015-11-06T00:00:00,GS,DEN,119.0,104.0,1
2016,1,2015-11-06T00:00:00,SAC,HOU,110.0,116.0,0
2016,1,2015-11-07T00:00:00,CHI,MIN,93.0,102.0,0
2016,1,2015-11-07T00:00:00,PHI,ORL,97.0,105.0,0
2016,1,2015-11-07T00:00:00,ATL,WAS,114.0,99.0,1
2016,1,2015-11-07T00:00:00,DAL,NO,107.0,98.0,1
2016,1,2015-11-07T00:00:00,MIL,BKN,94.0,86.0,1
2016,1,2015-11-07T00:00:00,SA,CHA,114.0,94.0,1
2016,1,2015-11-07T00:00:00,UTA,MEM,89.0,79.0,1
2016,1,2015-11-07T00:00:00,SAC,GS,94.0,103.0,0
2016,1,2015-11-07T00:00:00,LAC,HOU,105.0,109.0,0
2016,1,2015-11-08T00:00:00,CLE,IND,101.0,97.0,1
2016,1,2015-11-08T00:00:00,NY,LAL,99.0,95.0,1
2016,1,2015-11-08T00:00:00,MIA,TOR,96.0,76.0,1
2016,1,2015-11-08T00:00:00,OKC,PHO,124.0,103.0,1
2016,1,2015-11-08T00:00:00,POR,DET,103.0,120.0,0
2016,1,2015-11-09T00:00:00,IND,ORL,97.0,84.0,1
2016,1,2015-11-09T00:00:00,PHI,CHI,88.0,111.0,0
2016,1,2015-11-09T00:00:00,ATL,MIN,107.0,117.0,0
2016,1,2015-11-09T00:00:00,DEN,POR,108.0,104.0,1
2016,1,2015-11-09T00:00:00,SAC,SA,88.0,106.0,0
2016,1,2015-11-09T00:00:00,GS,DET,109.0,95.0,1
2016,1,2015-11-09T00:00:00,LAC,MEM,94.0,92.0,1
2016,1,2015-11-10T00:00:00,CLE,UTA,118.0,114.0,1
2016,1,2015-11-10T00:00:00,WAS,OKC,101.0,125.0,0
2016,1,2015-11-10T00:00:00,MIA,LAL,101.0,88.0,1
2016,1,2015-11-10T00:00:00,TOR,NY,109.0,111.0,0
2016,1,2015-11-10T00:00:00,MIL,BOS,83.0,99.0,0
2016,1,2015-11-10T00:00:00,MIN,CHA,95.0,104.0,0
2016,1,2015-11-10T00:00:00,NO,DAL,120.0,105.0,1
2016,1,2015-11-11T00:00:00,CHA,NY,95.0,93.0,1
2016,1,2015-11-11T00:00:00,ORL,LAL,101.0,99.0,1
2016,1,2015-11-11T00:00:00,PHI,TOR,103.0,119.0,0
2016,1,2015-11-11T00:00:00,BOS,IND,91.0,102.0,0
2016,1,2015-11-11T00:00:00,ATL,NO,106.0,98.0,1
2016,1,2015-11-11T00:00:00,DAL,LAC,118.0,108.0,1
2016,1,2015-11-11T00:00:00,HOU,BKN,98.0,106.0,0
2016,1,2015-11-11T00:00:00,MEM,GS,84.0,100.0,0
2016,1,2015-11-11T00:00:00,DEN,MIL,103.0,102.0,1
2016,1,2015-11-11T00:00:00,SAC,DET,101.0,92.0,1
2016,1,2015-11-11T00:00:00,POR,SA,101.0,113.0,0
2016,1,2015-11-12T00:00:00,MIA,UTA,92.0,91.0,1
2016,1,2015-11-12T00:00:00,MIN,GS,116.0,129.0,0
2016,1,2015-11-12T00:00:00,PHO,LAC,118.0,104.0,1
2016,1,2015-11-13T00:00:00,IND,MIN,107.0,103.0,1
2016,1,2015-11-13T00:00:00,ORL,UTA,102.0,93.0,1
2016,1,2015-11-13T00:00:00,BOS,ATL,106.0,93.0,1
2016,1,2015-11-13T00:00:00,NY,CLE,84.0,90.0,0
2016,1,2015-11-13T00:00:00,TOR,NO,100.0,81.0,1
2016,1,2015-11-13T00:00:00,CHI,CHA,102.0,97.0,1
2016,1,2015-11-13T00:00:00,MEM,POR,101.0,100.0,1
2016,1,2015-11-13T00:00:00,OKC,PHI,102.0,85.0,1
2016,1,2015-11-13T00:00:00,DAL,LAL,90.0,82.0,1
2016,1,2015-11-13T00:00:00,DEN,HOU,107.0,98.0,1
2016,1,2015-11-13T00:00:00,SAC,BKN,111.0,109.0,1
2016,1,2015-11-14T00:00:00,LAC,DET,101.0,96.0,1
2016,1,2015-11-14T00:00:00,WAS,ORL,108.0,99.0,1
2016,1,2015-11-14T00:00:00,HOU,DAL,98.0,110.0,0
2016,1,2015-11-14T00:00:00,MIL,CLE,108.0,105.0,1
2016,1,2015-11-14T00:00:00,SA,PHI,92.0,83.0,1
2016,1,2015-11-14T00:00:00,PHO,DEN,105.0,81.0,1
2016,1,2015-11-14T00:00:00,GS,BKN,107.0,99.0,1
2016,1,2015-11-15T00:00:00,NY,NO,95.0,87.0,1
2016,1,2015-11-15T00:00:00,MIN,MEM,106.0,114.0,0
2016,1,2015-11-15T00:00:00,CHA,POR,106.0,94.0,1
2016,1,2015-11-15T00:00:00,ATL,UTA,96.0,97.0,0
2016,1,2015-11-15T00:00:00,OKC,BOS,85.0,100.0,0
2016,1,2015-11-15T00:00:00,SAC,TOR,107.0,101.0,1
2016,1,2015-11-15T00:00:00,LAL,DET,97.0,85.0,1
2016,1,2015-11-16T00:00:00,PHI,DAL,86.0,92.0,0
2016,1,2015-11-16T00:00:00,CHI,IND,96.0,95.0,1
2016,1,2015-11-16T00:00:00,HOU,BOS,95.0,111.0,0
2016,1,2015-11-16T00:00:00,MEM,OKC,122.0,114.0,1
2016,1,2015-11-16T00:00:00,SA,POR,93.0,80.0,1
2016,1,2015-11-16T00:00:00,PHO,LAL,120.0,101.0,1
2016,1,2015-11-17T00:00:00,WAS,MIL,115.0,86.0,1
2016,1,2015-11-17T00:00:00,BKN,ATL,90.0,88.0,1
2016,1,2015-11-17T00:00:00,DET,CLE,104.0,99.0,1
2016,1,2015-11-17T00:00:00,MIA,MIN,91.0,103.0,0
2016,1,2015-11-17T00:00:00,NY,CHA,102.0,94.0,1
2016,1,2015-11-17T00:00:00,NO,DEN,98.0,115.0,0
2016,1,2015-11-17T00:00:00,GS,TOR,115.0,110.0,1
2016,1,2015-11-18T00:00:00,CHA,BKN,116.0,111.0,1
2016,1,2015-11-18T00:00:00,ORL,MIN,104.0,101.0,1
2016,1,2015-11-18T00:00:00,PHI,IND,85.0,112.0,0
2016,1,2015-11-18T00:00:00,BOS,DAL,102.0,106.0,0
2016,1,2015-11-18T00:00:00,ATL,SAC,103.0,97.0,1
2016,1,2015-11-18T00:00:00,HOU,POR,108.0,103.0,1
2016,1,2015-11-18T00:00:00,OKC,NO,110.0,103.0,1
2016,1,2015-11-18T00:00:00,SA,DEN,109.0,98.0,1
2016,1,2015-11-18T00:00:00,UTA,TOR,93.0,89.0,1
2016,1,2015-11-18T00:00:00,PHO,CHI,97.0,103.0,0
2016,1,2015-11-19T00:00:00,MIA,SAC,116.0,109.0,1
2016,1,2015-11-19T00:00:00,CLE,MIL,115.0,100.0,1
2016,1,2015-11-19T00:00:00,LAC,GS,117.0,124.0,0
2016,1,2015-11-20T00:00:00,CHA,PHI,113.0,88.0,1
2016,1,2015-11-20T00:00:00,BOS,BKN,120.0,95.0,1
2016,1,2015-11-20T00:00:00,MEM,HOU,96.0,84.0,1
2016,1,2015-11-20T00:00:00,MIN,DET,86.0,96.0,0
2016,1,2015-11-20T00:00:00,NO,SA,104.0,90.0,1
2016,1,2015-11-20T00:00:00,OKC,NY,90.0,93.0,0
2016,1,2015-11-20T00:00:00,DAL,UTA,102.0,93.0,1
2016,1,2015-11-20T00:00:00,DEN,PHO,107.0,114.0,0
2016,1,2015-11-20T00:00:00,POR,LAC,102.0,91.0,1
2016,1,2015-11-20T00:00:00,GS,CHI,106.0,94.0,1
2016,1,2015-11-20T00:00:00,LAL,TOR,91.0,102.0,0
2016,1,2015-11-21T00:00:00,ORL,SAC,91.0,97.0,0
2016,1,2015-11-21T00:00:00,IND,MIL,123.0,86.0,1
2016,1,2015-11-21T00:00:00,CLE,ATL,109.0,97.0,1
2016,1,2015-11-21T00:00:00,DET,WAS,95.0,97.0,0
2016,1,2015-11-21T00:00:00,HOU,NY,102.0,107.0,0
2016,1,2015-11-21T00:00:00,MIA,PHI,96.0,91.0,1
2016,1,2015-11-21T00:00:00,SA,MEM,92.0,82.0,1
2016,1,2015-11-22T00:00:00,LAC,TOR,80.0,91.0,0
2016,1,2015-11-22T00:00:00,BKN,BOS,111.0,101.0,1
2016,1,2015-11-22T00:00:00,NO,PHO,122.0,116.0,1
2016,1,2015-11-22T00:00:00,OKC,DAL,117.0,114.0,1
2016,1,2015-11-22T00:00:00,DEN,GS,105.0,118.0,0
2016,1,2015-11-22T00:00:00,LAL,POR,93.0,107.0,0
2016,1,2015-11-23T00:00:00,CHA,SAC,127.0,122.0,1
2016,1,2015-11-23T00:00:00,CLE,ORL,117.0,103.0,1
2016,1,2015-11-23T00:00:00,MIA,NY,95.0,78.0,1
2016,1,2015-11-23T00:00:00,MIL,DET,109.0,88.0,1
2016,1,2015-11-23T00:00:00,MIN,PHI,100.0,95.0,1
2016,1,2015-11-23T00:00:00,SA,PHO,98.0,84.0,1
2016,1,2015-11-23T00:00:00,UTA,OKC,89.0,111.0,0
2016,1,2015-11-24T00:00:00,WAS,IND,106.0,123.0,0
2016,1,2015-11-24T00:00:00,ATL,BOS,121.0,97.0,1
2016,1,2015-11-24T00:00:00,MEM,DAL,110.0,96.0,1
2016,1,2015-11-24T00:00:00,DEN,LAC,94.0,111.0,0
2016,1,2015-11-24T00:00:00,POR,CHI,88.0,93.0,0
2016,1,2015-11-24T00:00:00,GS,LAL,111.0,77.0,1
2016,1,2015-11-25T00:00:00,CHA,WAS,101.0,87.0,1
2016,1,2015-11-25T00:00:00,ORL,NY,100.0,91.0,1
2016,1,2015-11-25T00:00:00,BOS,PHI,84.0,80.0,1
2016,1,2015-11-25T00:00:00,DET,MIA,104.0,81.0,1
2016,1,2015-11-25T00:00:00,TOR,CLE,103.0,99.0,1
2016,1,2015-11-25T00:00:00,HOU,MEM,93.0,102.0,0
2016,1,2015-11-25T00:00:00,MIL,SAC,118.0,129.0,0
2016,1,2015-11-25T00:00:00,MIN,ATL,99.0,95.0,1
2016,1,2015-11-25T00:00:00,OKC,BKN,110.0,99.0,1
2016,1,2015-11-25T00:00:00,SA,DAL,88.0,83.0,1
2016,1,2015-11-25T00:00:00,PHO,NO,114.0,120.0,0
2016,1,2015-11-25T00:00:00,LAC,UTA,91.0,102.0,0
2016,1,2015-11-27T00:00:00,CHA,CLE,90.0,95.0,0
2016,1,2015-11-27T00:00:00,ORL,MIL,114.0,90.0,1
2016,1,2015-11-27T00:00:00,BOS,WAS,111.0,78.0,1
2016,1,2015-11-27T00:00:00,NY,MIA,78.0,97.0,0
2016,1,2015-11-27T00:00:00,HOU,PHI,116.0,114.0,1
2016,1,2015-11-27T00:00:00,IND,CHI,104.0,92.0,1
2016,1,2015-11-27T00:00:00,MEM,ATL,101.0,116.0,0
2016,1,2015-11-27T00:00:00,OKC,DET,103.0,87.0,1
2016,1,2015-11-27T00:00:00,DEN,SA,80.0,91.0,0
2016,1,2015-11-27T00:00:00,PHO,GS,116.0,135.0,0
2016,1,2015-11-27T00:00:00,SAC,MIN,91.0,101.0,0
2016,1,2015-11-27T00:00:00,LAC,NO,111.0,90.0,1
2016,1,2015-11-28T00:00:00,WAS,TOR,82.0,84.0,0
2016,1,2015-11-28T00:00:00,CLE,BKN,90.0,88.0,1
2016,1,2015-11-28T00:00:00,DAL,DEN,92.0,81.0,1
2016,1,2015-11-28T00:00:00,SA,ATL,108.0,88.0,1
2016,1,2015-11-28T00:00:00,UTA,NO,101.0,87.0,1
2016,1,2015-11-28T00:00:00,POR,LAL,108.0,96.0,1
2016,1,2015-11-28T00:00:00,GS,SAC,120.0,101.0,1
2016,1,2015-11-29T00:00:00,CHA,MIL,87.0,82.0,1
2016,1,2015-11-29T00:00:00,LAC,MIN,107.0,99.0,1
2016,1,2015-11-29T00:00:00,BKN,DET,87.0,83.0,1
2016,1,2015-11-29T00:00:00,MEM,PHI,92.0,84.0,1
2016,1,2015-11-29T00:00:00,ORL,BOS,110.0,91.0,1
2016,1,2015-11-29T00:00:00,TOR,PHO,102.0,107.0,0
2016,1,2015-11-29T00:00:00,NY,HOU,111.0,116.0,0
2016,1,2015-11-29T00:00:00,LAL,IND,103.0,107.0,0
2016,1,2015-11-30T00:00:00,DET,HOU,116.0,105.0,1
2016,1,2015-11-30T00:00:00,MIA,BOS,95.0,105.0,0
2016,1,2015-11-30T00:00:00,ATL,OKC,106.0,100.0,1
2016,1,2015-11-30T00:00:00,CHI,SA,92.0,89.0,1
2016,1,2015-11-30T00:00:00,MIL,DEN,92.0,74.0,1
2016,1,2015-11-30T00:00:00,UTA,GS,103.0,106.0,0
2016,1,2015-11-30T00:00:00,SAC,DAL,112.0,98.0,1
2016,1,2015-11-30T00:00:00,LAC,POR,102.0,87.0,1
2016,1,2015-12-01T00:00:00,CLE,WAS,85.0,97.0,0
2016,1,2015-12-01T00:00:00,PHI,LAL,103.0,91.0,1
2016,1,2015-12-01T00:00:00,BKN,PHO,94.0,91.0,1
2016,1,2015-12-01T00:00:00,MIN,ORL,93.0,96.0,0
2016,1,2015-12-01T00:00:00,NO,MEM,104.0,113.0,0
2016,1,2015-12-01T00:00:00,POR,DAL,112.0,115.0,0
2016,1,2015-12-02T00:00:00,CHA,GS,99.0,116.0,0
2016,1,2015-12-02T00:00:00,WAS,LAL,104.0,108.0,0
2016,1,2015-12-02T00:00:00,DET,PHO,127.0,122.0,1
2016,1,2015-12-02T00:00:00,NY,PHI,99.0,87.0,1
2016,1,2015-12-02T00:00:00,ATL,TOR,86.0,96.0,0
2016,1,2015-12-02T00:00:00,CHI,DEN,99.0,90.0,1
2016,1,2015-12-02T00:00:00,HOU,NO,108.0,101.0,1
2016,1,2015-12-02T00:00:00,SA,MIL,95.0,70.0,1
2016,1,2015-12-02T00:00:00,LAC,IND,91.0,103.0,0
2016,1,2015-12-03T00:00:00,MIA,OKC,97.0,95.0,1
2016,1,2015-12-03T00:00:00,TOR,DEN,105.0,106.0,0
2016,1,2015-12-03T00:00:00,UTA,ORL,94.0,103.0,0
2016,1,2015-12-03T00:00:00,MEM,SA,83.0,103.0,0
2016,1,2015-12-03T00:00:00,POR,IND,123.0,111.0,1
2016,1,2015-12-03T00:00:00,SAC,BOS,97.0,114.0,0
2016,1,2015-12-04T00:00:00,NY,BKN,108.0,91.0,1
2016,1,2015-12-04T00:00:00,WAS,PHO,109.0,106.0,1
2016,1,2015-12-04T00:00:00,DET,MIL,102.0,95.0,1
2016,1,2015-12-04T00:00:00,ATL,LAL,100.0,87.0,1
2016,1,2015-12-04T00:00:00,DAL,HOU,96.0,100.0,0
2016,1,2015-12-04T00:00:00,NO,CLE,114.0,108.0,1
2016,1,2015-12-05T00:00:00,PHI,DEN,105.0,108.0,0
2016,1,2015-12-05T00:00:00,TOR,GS,109.0,112.0,0
2016,1,2015-12-05T00:00:00,CHI,CHA,96.0,102.0,0
2016,1,2015-12-05T00:00:00,HOU,SAC,120.0,113.0,1
2016,1,2015-12-05T00:00:00,MIA,CLE,99.0,84.0,1
2016,1,2015-12-05T00:00:00,MIN,POR,103.0,109.0,0
2016,1,2015-12-05T00:00:00,MIL,NY,106.0,91.0,1
2016,1,2015-12-05T00:00:00,SA,BOS,108.0,105.0,1
2016,1,2015-12-05T00:00:00,UTA,IND,122.0,119.0,1
2016,1,2015-12-05T00:00:00,LAC,ORL,103.0,101.0,1
2016,1,2015-12-06T00:00:00,MEM,PHO,95.0,93.0,1
2016,1,2015-12-06T00:00:00,BKN,GS,98.0,114.0,0
2016,1,2015-12-06T00:00:00,DET,LAL,111.0,91.0,1
2016,1,2015-12-06T00:00:00,WAS,DAL,104.0,116.0,0
2016,1,2015-12-06T00:00:00,OKC,SAC,98.0,95.0,1
2016,1,2015-12-07T00:00:00,CHA,DET,104.0,84.0,1
2016,1,2015-12-07T00:00:00,PHI,SA,68.0,119.0,0
2016,1,2015-12-07T00:00:00,MIA,WAS,103.0,114.0,0
2016,1,2015-12-07T00:00:00,NY,DAL,97.0,104.0,0
2016,1,2015-12-07T00:00:00,TOR,LAL,102.0,93.0,1
2016,1,2015-12-07T00:00:00,CHI,PHO,101.0,103.0,0
2016,1,2015-12-07T00:00:00,MIL,POR,90.0,88.0,1
2016,1,2015-12-07T00:00:00,MIN,LAC,106.0,110.0,0
2016,1,2015-12-07T00:00:00,NO,BOS,93.0,111.0,0
2016,1,2015-12-08T00:00:00,CLE,POR,105.0,100.0,1
2016,1,2015-12-08T00:00:00,IND,GS,123.0,131.0,0
2016,1,2015-12-08T00:00:00,BKN,HOU,110.0,105.0,1
2016,1,2015-12-08T00:00:00,MEM,OKC,88.0,125.0,0
2016,1,2015-12-08T00:00:00,DEN,ORL,74.0,85.0,0
2016,1,2015-12-08T00:00:00,SAC,UTA,114.0,106.0,1
2016,1,2015-12-09T00:00:00,BOS,CHI,105.0,100.0,1
2016,1,2015-12-09T00:00:00,CHA,MIA,99.0,81.0,1
2016,1,2015-12-09T00:00:00,WAS,HOU,103.0,109.0,0
2016,1,2015-12-09T00:00:00,DET,MEM,92.0,93.0,0
2016,1,2015-12-09T00:00:00,TOR,SA,97.0,94.0,1
2016,1,2015-12-09T00:00:00,MIL,LAC,95.0,109.0,0
2016,1,2015-12-09T00:00:00,MIN,LAL,123.0,122.0,1
2016,1,2015-12-09T00:00:00,PHO,ORL,107.0,104.0,1
2016,1,2015-12-09T00:00:00,UTA,NY,106.0,85.0,1
2016,1,2015-12-09T00:00:00,DAL,ATL,95.0,98.0,0
2016,1,2015-12-10T00:00:00,BKN,PHI,100.0,91.0,1
2016,1,2015-12-10T00:00:00,CHI,LAC,83.0,80.0,1
2016,1,2015-12-10T00:00:00,OKC,ATL,107.0,94.0,1
2016,1,2015-12-10T00:00:00,SAC,NY,99.0,97.0,1
2016,1,2015-12-11T00:00:00,IND,MIA,96.0,83.0,1
2016,1,2015-12-11T00:00:00,ORL,CLE,76.0,111.0,0
2016,1,2015-12-11T00:00:00,PHI,DET,95.0,107.0,0
2016,1,2015-12-11T00:00:00,BOS,GS,119.0,124.0,0
2016,1,2015-12-11T00:00:00,TOR,MIL,90.0,83.0,1
2016,1,2015-12-11T00:00:00,MEM,CHA,99.0,123.0,0
2016,1,2015-12-11T00:00:00,NO,WAS,107.0,105.0,1
2016,1,2015-12-11T00:00:00,DEN,MIN,111.0,108.0,1
2016,1,2015-12-11T00:00:00,UTA,OKC,90.0,94.0,0
2016,1,2015-12-11T00:00:00,PHO,POR,96.0,106.0,0
2016,1,2015-12-11T00:00:00,SA,LAL,109.0,87.0,1
2016,1,2015-12-12T00:00:00,BKN,LAC,100.0,105.0,0
2016,1,2015-12-12T00:00:00,CHA,BOS,93.0,98.0,0
2016,1,2015-12-12T00:00:00,DET,IND,118.0,96.0,1
2016,1,2015-12-12T00:00:00,ATL,SA,78.0,103.0,0
2016,1,2015-12-12T00:00:00,CHI,NO,98.0,94.0,1
2016,1,2015-12-12T00:00:00,HOU,LAL,126.0,97.0,1
2016,1,2015-12-12T00:00:00,DAL,WAS,111.0,114.0,0
2016,1,2015-12-12T00:00:00,MIL,GS,108.0,95.0,1
2016,1,2015-12-12T00:00:00,POR,NY,110.0,112.0,0
2016,1,2015-12-13T00:00:00,PHO,MIN,108.0,101.0,1
2016,1,2015-12-13T00:00:00,MIA,MEM,100.0,97.0,1
2016,1,2015-12-13T00:00:00,TOR,PHI,96.0,76.0,1
2016,1,2015-12-13T00:00:00,OKC,UTA,104.0,98.0,1
2016,1,2015-12-14T00:00:00,IND,TOR,106.0,90.0,1
2016,1,2015-12-14T00:00:00,BKN,ORL,82.0,105.0,0
2016,1,2015-12-14T00:00:00,DET,LAC,103.0,105.0,0
2016,1,2015-12-14T00:00:00,ATL,MIA,88.0,100.0,0
2016,1,2015-12-14T00:00:00,CHI,PHI,115.0,96.0,1
2016,1,2015-12-14T00:00:00,MEM,WAS,112.0,95.0,1
2016,1,2015-12-14T00:00:00,DAL,PHO,104.0,94.0,1
2016,1,2015-12-14T00:00:00,SA,UTA,118.0,81.0,1
2016,1,2015-12-14T00:00:00,DEN,HOU,114.0,108.0,1
2016,1,2015-12-14T00:00:00,POR,NO,105.0,101.0,1
2016,1,2015-12-15T00:00:00,BOS,CLE,77.0,89.0,0
2016,1,2015-12-15T00:00:00,MIN,DEN,100.0,112.0,0
2016,1,2015-12-15T00:00:00,SAC,HOU,107.0,97.0,1
2016,1,2015-12-15T00:00:00,LAL,MIL,113.0,95.0,1
2016,1,2015-12-16T00:00:00,IND,DAL,107.0,81.0,1
2016,1,2015-12-16T00:00:00,ORL,CHA,113.0,98.0,1
2016,1,2015-12-16T00:00:00,BKN,MIA,98.0,104.0,0
2016,1,2015-12-16T00:00:00,DET,BOS,119.0,116.0,1
2016,1,2015-12-16T00:00:00,NY,MIN,107.0,102.0,1
2016,1,2015-12-16T00:00:00,ATL,PHI,127.0,106.0,1
2016,1,2015-12-16T00:00:00,CHI,MEM,98.0,85.0,1
2016,1,2015-12-16T00:00:00,OKC,POR,106.0,90.0,1
2016,1,2015-12-16T00:00:00,SA,WAS,114.0,95.0,1
2016,1,2015-12-16T00:00:00,UTA,NO,94.0,104.0,0
2016,1,2015-12-16T00:00:00,GS,PHO,128.0,103.0,1
2016,1,2015-12-16T00:00:00,LAC,MIL,103.0,90.0,1
2016,1,2015-12-17T00:00:00,CHA,TOR,109.0,99.0,1
2016,1,2015-12-17T00:00:00,CLE,OKC,104.0,100.0,1
2016,1,2015-12-17T00:00:00,LAL,HOU,87.0,107.0,0
2016,1,2015-12-18T00:00:00,IND,BKN,104.0,97.0,1
2016,1,2015-12-18T00:00:00,ORL,POR,102.0,94.0,1
2016,1,2015-12-18T00:00:00,PHI,NY,97.0,107.0,0
2016,1,2015-12-18T00:00:00,BOS,ATL,101.0,109.0,0
2016,1,2015-12-18T00:00:00,CHI,DET,144.0,147.0,0
2016,1,2015-12-18T00:00:00,MIA,TOR,94.0,108.0,0
2016,1,2015-12-18T00:00:00,MIN,SAC,99.0,95.0,1
