Season,SeasonType,Day,HomeTeam,AwayTeam,HomeTeamScore,AwayTeamScore,HomeWin
2024,1,2024-01-26T00:00:00,IND,PHO,133.0,131.0,1
2024,1,2024-01-26T00:00:00,TOR,LAC,107.0,127.0,0
2024,1,2024-01-26T00:00:00,MEM,ORL,107.0,106.0,1
2024,1,2024-01-26T00:00:00,MIL,CLE,100.0,112.0,0
2024,1,2024-01-26T00:00:00,NO,OKC,83.0,107.0,0
2024,1,2024-01-26T00:00:00,SA,POR,116.0,100.0,1
2024,1,2024-01-27T00:00:00,DET,WAS,104.0,118.0,0
2024,1,2024-01-27T00:00:00,NY,MIA,125.0,109.0,1
2024,1,2024-01-27T00:00:00,DEN,PHI,111.0,105.0,1
2024,1,2024-01-27T00:00:00,BKN,HOU,106.0,104.0,1
2024,1,2024-01-27T00:00:00,BOS,LAC,96.0,115.0,0
2024,1,2024-01-27T00:00:00,CHA,UTA,122.0,134.0,0
2024,1,2024-01-27T00:00:00,MIL,NO,141.0,117.0,1
2024,1,2024-01-27T00:00:00,GS,LAL,144.0,145.0,0
2024,1,2024-01-27T00:00:00,SA,MIN,113.0,112.0,1
2024,1,2024-01-27T00:00:00,DAL,SAC,115.0,120.0,0
2024,1,2024-01-28T00:00:00,DET,OKC,120.0,104.0,1
2024,1,2024-01-28T00:00:00,IND,MEM,116.0,110.0,1
2024,1,2024-01-28T00:00:00,ATL,TOR,126.0,125.0,1
2024,1,2024-01-28T00:00:00,ORL,PHO,113.0,98.0,1
2024,1,2024-01-28T00:00:00,POR,CHI,96.0,104.0,0
2024,1,2024-01-29T00:00:00,CHA,NY,92.0,113.0,0
2024,1,2024-01-29T00:00:00,CLE,LAC,118.0,108.0,1
2024,1,2024-01-29T00:00:00,BKN,UTA,147.0,114.0,1
2024,1,2024-01-29T00:00:00,BOS,NO,118.0,112.0,1
2024,1,2024-01-29T00:00:00,MIA,PHO,105.0,118.0,0
2024,1,2024-01-29T00:00:00,HOU,LAL,135.0,119.0,1
2024,1,2024-01-29T00:00:00,MEM,SAC,94.0,103.0,0
2024,1,2024-01-29T00:00:00,OKC,MIN,101.0,107.0,0
2024,1,2024-01-29T00:00:00,SA,WAS,113.0,118.0,0
2024,1,2024-01-29T00:00:00,DAL,ORL,131.0,129.0,1
2024,1,2024-01-29T00:00:00,DEN,MIL,113.0,107.0,1
2024,1,2024-01-29T00:00:00,POR,PHI,130.0,104.0,1
2024,1,2024-01-30T00:00:00,ATL,LAL,138.0,122.0,1
2024,1,2024-01-30T00:00:00,BOS,IND,129.0,124.0,1
2024,1,2024-01-30T00:00:00,NY,UTA,118.0,103.0,1
2024,1,2024-01-30T00:00:00,CHI,TOR,107.0,118.0,0
2024,1,2024-01-30T00:00:00,GS,PHI,119.0,107.0,1
2024,1,2024-01-31T00:00:00,CHA,CHI,110.0,117.0,0
2024,1,2024-01-31T00:00:00,CLE,DET,128.0,121.0,1
2024,1,2024-01-31T00:00:00,WAS,LAC,109.0,125.0,0
2024,1,2024-01-31T00:00:00,MIA,SAC,115.0,106.0,1
2024,1,2024-01-31T00:00:00,HOU,NO,99.0,110.0,0
2024,1,2024-01-31T00:00:00,MIN,DAL,121.0,87.0,1
2024,1,2024-01-31T00:00:00,OKC,DEN,105.0,100.0,1
2024,1,2024-01-31T00:00:00,SA,ORL,98.0,108.0,0
2024,1,2024-01-31T00:00:00,BKN,PHO,120.0,136.0,0
2024,1,2024-01-31T00:00:00,POR,MIL,119.0,116.0,1
2024,1,2024-02-01T00:00:00,BOS,LAL,105.0,114.0,0
2024,1,2024-02-01T00:00:00,NY,IND,109.0,105.0,1
2024,1,2024-02-01T00:00:00,MEM,CLE,101.0,108.0,0
2024,1,2024-02-01T00:00:00,UTA,PHI,124.0,127.0,0
2024,1,2024-02-02T00:00:00,DET,LAC,125.0,136.0,0
2024,1,2024-02-02T00:00:00,WAS,MIA,102.0,110.0,0
2024,1,2024-02-02T00:00:00,ATL,PHO,129.0,120.0,1
2024,1,2024-02-02T00:00:00,IND,SAC,122.0,133.0,0
2024,1,2024-02-02T00:00:00,HOU,TOR,135.0,106.0,1
2024,1,2024-02-02T00:00:00,MEM,GS,101.0,121.0,0
2024,1,2024-02-02T00:00:00,MIN,ORL,106.0,108.0,0
2024,1,2024-02-02T00:00:00,OKC,CHA,126.0,106.0,1
2024,1,2024-02-02T00:00:00,SA,NO,113.0,114.0,0
2024,1,2024-02-02T00:00:00,DEN,POR,120.0,108.0,1
2024,1,2024-02-03T00:00:00,PHI,BKN,121.0,136.0,0
2024,1,2024-02-03T00:00:00,ATL,GS,141.0,134.0,1
2024,1,2024-02-03T00:00:00,CHI,SAC,115.0,123.0,0
2024,1,2024-02-03T00:00:00,DAL,MIL,117.0,129.0,0
2024,1,2024-02-03T00:00:00,NY,LAL,105.0,113.0,0
2024,1,2024-02-03T00:00:00,SA,CLE,101.0,117.0,0
2024,1,2024-02-04T00:00:00,DET,ORL,99.0,111.0,0
2024,1,2024-02-04T00:00:00,WAS,PHO,112.0,140.0,0
2024,1,2024-02-04T00:00:00,BOS,MEM,131.0,91.0,1
2024,1,2024-02-04T00:00:00,CHA,IND,99.0,115.0,0
2024,1,2024-02-04T00:00:00,MIA,LAC,95.0,103.0,0
2024,1,2024-02-04T00:00:00,MIN,HOU,111.0,90.0,1
2024,1,2024-02-04T00:00:00,OKC,TOR,135.0,127.0,1
2024,1,2024-02-04T00:00:00,UTA,MIL,123.0,108.0,1
2024,1,2024-02-04T00:00:00,DEN,POR,112.0,103.0,1
2024,1,2024-02-05T00:00:00,CHA,LAL,118.0,124.0,0
2024,1,2024-02-05T00:00:00,CLE,SAC,136.0,110.0,1
2024,1,2024-02-05T00:00:00,PHI,DAL,102.0,118.0,0
2024,1,2024-02-05T00:00:00,ATL,LAC,144.0,149.0,0
2024,1,2024-02-05T00:00:00,BKN,GS,98.0,109.0,0
2024,1,2024-02-05T00:00:00,NO,TOR,138.0,100.0,1
2024,1,2024-02-06T00:00:00,IND,HOU,132.0,129.0,1
2024,1,2024-02-06T00:00:00,BKN,DAL,107.0,119.0,0
2024,1,2024-02-06T00:00:00,MIA,ORL,121.0,95.0,1
2024,1,2024-02-06T00:00:00,NY,MEM,123.0,113.0,1
2024,1,2024-02-06T00:00:00,CHI,MIN,129.0,123.0,1
2024,1,2024-02-06T00:00:00,UTA,OKC,124.0,117.0,1
2024,1,2024-02-06T00:00:00,PHO,MIL,114.0,106.0,1
2024,1,2024-02-07T00:00:00,CHA,TOR,117.0,123.0,0
2024,1,2024-02-07T00:00:00,WAS,CLE,106.0,114.0,0
2024,1,2024-02-07T00:00:00,BOS,ATL,125.0,117.0,1
2024,1,2024-02-07T00:00:00,MIA,SA,116.0,104.0,1
2024,1,2024-02-07T00:00:00,PHI,GS,104.0,127.0,0
2024,1,2024-02-07T00:00:00,LAC,NO,106.0,117.0,0
2024,1,2024-02-07T00:00:00,SAC,DET,120.0,133.0,0
2024,1,2024-02-08T00:00:00,IND,GS,109.0,131.0,0
2024,1,2024-02-08T00:00:00,ORL,SA,127.0,111.0,1
2024,1,2024-02-08T00:00:00,BKN,CLE,95.0,118.0,0
2024,1,2024-02-08T00:00:00,NY,DAL,108.0,122.0,0
2024,1,2024-02-08T00:00:00,MEM,CHI,110.0,118.0,0
2024,1,2024-02-08T00:00:00,MIL,MIN,105.0,129.0,0
2024,1,2024-02-08T00:00:00,PHO,UTA,129.0,115.0,1
2024,1,2024-02-08T00:00:00,LAL,DEN,106.0,114.0,0
2024,1,2024-02-08T00:00:00,POR,DET,122.0,128.0,0
2024,1,2024-02-09T00:00:00,PHI,ATL,121.0,127.0,0
2024,1,2024-02-09T00:00:00,BOS,WAS,133.0,129.0,1
2024,1,2024-02-09T00:00:00,TOR,HOU,107.0,104.0,1
2024,1,2024-02-09T00:00:00,MIL,CHA,120.0,84.0,1
2024,1,2024-02-09T00:00:00,SAC,DEN,135.0,106.0,1
2024,1,2024-02-09T00:00:00,LAL,NO,139.0,122.0,1
2024,1,2024-02-10T00:00:00,DAL,OKC,146.0,111.0,1
2024,1,2024-02-10T00:00:00,LAC,DET,112.0,106.0,1
2024,1,2024-02-10T00:00:00,BKN,SA,123.0,103.0,1
2024,1,2024-02-10T00:00:00,CHA,MEM,115.0,106.0,1
2024,1,2024-02-10T00:00:00,ORL,CHI,114.0,108.0,1
2024,1,2024-02-10T00:00:00,WAS,PHI,113.0,119.0,0
2024,1,2024-02-10T00:00:00,ATL,HOU,122.0,113.0,1
2024,1,2024-02-10T00:00:00,NY,IND,111.0,125.0,0
2024,1,2024-02-10T00:00:00,TOR,CLE,95.0,119.0,0
2024,1,2024-02-10T00:00:00,GS,PHO,113.0,112.0,1
2024,1,2024-02-10T00:00:00,POR,NO,84.0,93.0,0
2024,1,2024-02-11T00:00:00,MIA,BOS,106.0,110.0,0
2024,1,2024-02-11T00:00:00,OKC,SAC,127.0,113.0,1
2024,1,2024-02-12T00:00:00,CHA,IND,111.0,102.0,1
2024,1,2024-02-12T00:00:00,CLE,PHI,121.0,123.0,0
2024,1,2024-02-12T00:00:00,ATL,CHI,126.0,136.0,0
2024,1,2024-02-12T00:00:00,TOR,SA,99.0,122.0,0
2024,1,2024-02-12T00:00:00,HOU,NY,105.0,103.0,1
2024,1,2024-02-12T00:00:00,MEM,NO,87.0,96.0,0
2024,1,2024-02-12T00:00:00,MIL,DEN,112.0,95.0,1
2024,1,2024-02-12T00:00:00,DAL,WAS,112.0,104.0,1
2024,1,2024-02-12T00:00:00,UTA,GS,107.0,129.0,0
2024,1,2024-02-12T00:00:00,LAC,MIN,100.0,121.0,0
2024,1,2024-02-13T00:00:00,BKN,BOS,110.0,118.0,0
2024,1,2024-02-13T00:00:00,ORL,OKC,113.0,127.0,0
2024,1,2024-02-13T00:00:00,MIL,MIA,97.0,123.0,0
2024,1,2024-02-13T00:00:00,PHO,SAC,130.0,125.0,1
2024,1,2024-02-13T00:00:00,POR,MIN,109.0,121.0,0
2024,1,2024-02-13T00:00:00,LAL,DET,125.0,111.0,1
2024,1,2024-02-14T00:00:00,CHA,ATL,122.0,99.0,1
2024,1,2024-02-14T00:00:00,ORL,NY,118.0,100.0,1
2024,1,2024-02-14T00:00:00,PHI,MIA,104.0,109.0,0
2024,1,2024-02-14T00:00:00,BOS,BKN,136.0,86.0,1
2024,1,2024-02-14T00:00:00,CLE,CHI,108.0,105.0,1
2024,1,2024-02-14T00:00:00,TOR,IND,125.0,127.0,0
2024,1,2024-02-14T00:00:00,MEM,HOU,121.0,113.0,1
2024,1,2024-02-14T00:00:00,NO,WAS,133.0,126.0,1
2024,1,2024-02-14T00:00:00,DAL,SA,116.0,93.0,1
2024,1,2024-02-14T00:00:00,DEN,SAC,98.0,102.0,0
2024,1,2024-02-14T00:00:00,PHO,DET,116.0,100.0,1
2024,1,2024-02-14T00:00:00,UTA,LAL,122.0,138.0,0
2024,1,2024-02-14T00:00:00,GS,LAC,125.0,130.0,0
2024,1,2024-02-15T00:00:00,MEM,MIL,113.0,110.0,1
2024,1,2024-02-15T00:00:00,UTA,GS,137.0,140.0,0
2024,1,2024-02-15T00:00:00,POR,MIN,91.0,128.0,0
2024,1,2024-02-22T00:00:00,CLE,ORL,109.0,116.0,0
2024,1,2024-02-22T00:00:00,IND,DET,129.0,115.0,1
2024,1,2024-02-22T00:00:00,PHI,NY,96.0,110.0,0
2024,1,2024-02-22T00:00:00,TOR,BKN,121.0,93.0,1
2024,1,2024-02-22T00:00:00,DAL,PHO,123.0,113.0,1
2024,1,2024-02-22T00:00:00,CHI,BOS,112.0,129.0,0
2024,1,2024-02-22T00:00:00,NO,HOU,127.0,105.0,1
2024,1,2024-02-22T00:00:00,OKC,LAC,129.0,107.0,1
2024,1,2024-02-22T00:00:00,DEN,WAS,130.0,110.0,1
2024,1,2024-02-22T00:00:00,UTA,CHA,107.0,115.0,0
2024,1,2024-02-22T00:00:00,GS,LAL,128.0,110.0,1
2024,1,2024-02-22T00:00:00,SAC,SA,127.0,122.0,1
2024,1,2024-02-23T00:00:00,ATL,TOR,121.0,123.0,0
2024,1,2024-02-23T00:00:00,PHI,CLE,104.0,97.0,1
2024,1,2024-02-23T00:00:00,HOU,PHO,114.0,110.0,1
2024,1,2024-02-23T00:00:00,MEM,LAC,95.0,101.0,0
2024,1,2024-02-23T00:00:00,NO,MIA,95.0,106.0,0
2024,1,2024-02-23T00:00:00,OKC,WAS,147.0,106.0,1
2024,1,2024-02-23T00:00:00,GS,CHA,97.0,84.0,1
2024,1,2024-02-23T00:00:00,MIN,MIL,107.0,112.0,0
2024,1,2024-02-23T00:00:00,POR,DEN,112.0,127.0,0
2024,1,2024-02-23T00:00:00,LAL,SA,123.0,118.0,1
2024,1,2024-02-24T00:00:00,DET,ORL,109.0,112.0,0
2024,1,2024-02-24T00:00:00,NY,BOS,102.0,116.0,0
2024,1,2024-02-24T00:00:00,MIN,BKN,101.0,86.0,1
2024,1,2024-02-25T00:00:00,PHI,MIL,98.0,119.0,0
2024,1,2024-02-25T00:00:00,PHO,LAL,123.0,113.0,1
2024,1,2024-02-25T00:00:00,IND,DAL,133.0,111.0,1
2024,1,2024-02-25T00:00:00,WAS,CLE,105.0,114.0,0
2024,1,2024-02-25T00:00:00,ATL,ORL,109.0,92.0,1
2024,1,2024-02-25T00:00:00,GS,DEN,103.0,119.0,0
2024,1,2024-02-25T00:00:00,HOU,OKC,110.0,123.0,0
2024,1,2024-02-25T00:00:00,NO,CHI,106.0,114.0,0
2024,1,2024-02-25T00:00:00,UTA,SA,128.0,109.0,1
2024,1,2024-02-25T00:00:00,POR,CHA,80.0,93.0,0
2024,1,2024-02-25T00:00:00,LAC,SAC,107.0,123.0,0
2024,1,2024-02-26T00:00:00,IND,TOR,122.0,130.0,0
2024,1,2024-02-26T00:00:00,NY,DET,113.0,111.0,1
2024,1,2024-02-26T00:00:00,MEM,BKN,86.0,111.0,0
2024,1,2024-02-26T00:00:00,SAC,MIA,110.0,121.0,0
2024,1,2024-02-27T00:00:00,CLE,DAL,121.0,119.0,1
2024,1,2024-02-27T00:00:00,ORL,BKN,108.0,81.0,1
2024,1,2024-02-27T00:00:00,WAS,GS,112.0,123.0,0
2024,1,2024-02-27T00:00:00,ATL,UTA,124.0,97.0,1
2024,1,2024-02-27T00:00:00,BOS,PHI,117.0,99.0,1
2024,1,2024-02-27T00:00:00,NY,NO,92.0,115.0,0
2024,1,2024-02-27T00:00:00,CHI,DET,95.0,105.0,0
2024,1,2024-02-27T00:00:00,MIL,CHA,123.0,85.0,1
2024,1,2024-02-27T00:00:00,MIN,SA,114.0,105.0,1
2024,1,2024-02-27T00:00:00,OKC,HOU,112.0,95.0,1
2024,1,2024-02-27T00:00:00,POR,MIA,96.0,106.0,0
2024,1,2024-02-28T00:00:00,IND,NO,123.0,114.0,1
2024,1,2024-02-28T00:00:00,TOR,DAL,125.0,136.0,0
2024,1,2024-02-28T00:00:00,CHI,CLE,132.0,123.0,1
2024,1,2024-02-28T00:00:00,MIN,MEM,110.0,101.0,1
2024,1,2024-02-28T00:00:00,DEN,SAC,117.0,96.0,1
2024,1,2024-02-28T00:00:00,LAC,LAL,112.0,116.0,0
2024,1,2024-02-29T00:00:00,CHA,MIL,99.0,111.0,0
2024,1,2024-02-29T00:00:00,ORL,UTA,115.0,107.0,1
2024,1,2024-02-29T00:00:00,BKN,ATL,124.0,97.0,1
2024,1,2024-02-29T00:00:00,NY,GS,99.0,110.0,0
2024,1,2024-02-29T00:00:00,SA,OKC,132.0,118.0,1
2024,1,2024-02-29T00:00:00,PHO,HOU,110.0,105.0,1
2024,1,2024-02-29T00:00:00,DEN,MIA,103.0,97.0,1
2024,1,2024-02-29T00:00:00,LAL,WAS,134.0,131.0,1
2024,1,2024-03-01T00:00:00,DET,CLE,100.0,110.0,0
2024,1,2024-03-01T00:00:00,PHI,CHA,121.0,114.0,1
2024,1,2024-03-01T00:00:00,BOS,DAL,138.0,110.0,1
2024,1,2024-03-01T00:00:00,TOR,GS,105.0,120.0,0
2024,1,2024-03-01T00:00:00,MEM,POR,92.0,122.0,0
2024,1,2024-03-01T00:00:00,MIN,SAC,120.0,124.0,0
2024,1,2024-03-01T00:00:00,NO,IND,129.0,102.0,1
2024,1,2024-03-01T00:00:00,CHI,MIL,97.0,113.0,0
2024,1,2024-03-01T00:00:00,LAC,WAS,140.0,115.0,1
2024,1,2024-03-02T00:00:00,BKN,ATL,114.0,102.0,1
2024,1,2024-03-02T00:00:00,MIA,UTA,126.0,120.0,1
2024,1,2024-03-02T00:00:00,MEM,POR,100.0,107.0,0
2024,1,2024-03-02T00:00:00,LAL,DEN,114.0,124.0,0
2024,1,2024-03-02T00:00:00,PHO,HOU,109.0,118.0,0
2024,1,2024-03-03T00:00:00,DAL,PHI,116.0,120.0,0
2024,1,2024-03-03T00:00:00,BOS,GS,140.0,88.0,1
2024,1,2024-03-03T00:00:00,MIN,LAC,88.0,89.0,0
2024,1,2024-03-03T00:00:00,ORL,DET,113.0,91.0,1
2024,1,2024-03-03T00:00:00,TOR,CHA,111.0,106.0,1
2024,1,2024-03-03T00:00:00,CLE,NY,98.0,107.0,0
2024,1,2024-03-03T00:00:00,SA,IND,117.0,105.0,1
2024,1,2024-03-03T00:00:00,PHO,OKC,110.0,118.0,0
2024,1,2024-03-04T00:00:00,BKN,MEM,102.0,106.0,0
2024,1,2024-03-04T00:00:00,MIL,LAC,113.0,106.0,1
2024,1,2024-03-04T00:00:00,MIN,POR,119.0,114.0,1
2024,1,2024-03-04T00:00:00,UTA,WAS,127.0,115.0,1
2024,1,2024-03-04T00:00:00,SAC,CHI,109.0,113.0,0
2024,1,2024-03-04T00:00:00,LAL,OKC,116.0,104.0,1
2024,1,2024-03-05T00:00:00,CHA,ORL,89.0,101.0,0
2024,1,2024-03-05T00:00:00,BKN,PHI,112.0,107.0,1
2024,1,2024-03-05T00:00:00,CLE,BOS,105.0,104.0,1
2024,1,2024-03-05T00:00:00,MIA,DET,118.0,110.0,1
2024,1,2024-03-05T00:00:00,NY,ATL,100.0,116.0,0
2024,1,2024-03-05T00:00:00,TOR,NO,98.0,139.0,0
2024,1,2024-03-05T00:00:00,HOU,SA,114.0,101.0,1
2024,1,2024-03-05T00:00:00,DAL,IND,120.0,137.0,0
2024,1,2024-03-05T00:00:00,DEN,PHO,107.0,117.0,0
2024,1,2024-03-06T00:00:00,WAS,ORL,109.0,119.0,0
2024,1,2024-03-06T00:00:00,ATL,CLE,112.0,101.0,1
2024,1,2024-03-06T00:00:00,HOU,LAC,116.0,122.0,0
2024,1,2024-03-06T00:00:00,PHI,MEM,109.0,115.0,0
2024,1,2024-03-06T00:00:00,UTA,CHI,117.0,119.0,0
2024,1,2024-03-06T00:00:00,GS,MIL,125.0,90.0,1
2024,1,2024-03-06T00:00:00,POR,OKC,120.0,128.0,0
2024,1,2024-03-06T00:00:00,LAL,SAC,120.0,130.0,0
2024,1,2024-03-07T00:00:00,DET,BKN,118.0,112.0,1
2024,1,2024-03-07T00:00:00,IND,MIN,111.0,113.0,0
2024,1,2024-03-07T00:00:00,DAL,MIA,114.0,108.0,1
2024,1,2024-03-07T00:00:00,PHO,TOR,120.0,113.0,1
2024,1,2024-03-07T00:00:00,DEN,BOS,115.0,109.0,1
2024,1,2024-03-07T00:00:00,GS,CHI,122.0,125.0,0
2024,1,2024-03-07T00:00:00,SAC,SA,131.0,129.0,1
2024,1,2024-03-08T00:00:00,PHI,NO,95.0,103.0,0
2024,1,2024-03-08T00:00:00,WAS,CHA,112.0,100.0,1
2024,1,2024-03-08T00:00:00,CLE,MIN,113.0,104.0,1
2024,1,2024-03-08T00:00:00,NY,ORL,98.0,74.0,1
2024,1,2024-03-08T00:00:00,MEM,ATL,92.0,99.0,0
2024,1,2024-03-08T00:00:00,OKC,MIA,107.0,100.0,1
2024,1,2024-03-08T00:00:00,LAL,MIL,123.0,122.0,1
2024,1,2024-03-08T00:00:00,POR,HOU,107.0,123.0,0
2024,1,2024-03-09T00:00:00,LAC,CHI,112.0,102.0,1
2024,1,2024-03-09T00:00:00,CHA,BKN,110.0,99.0,1
2024,1,2024-03-09T00:00:00,DET,DAL,124.0,142.0,0
2024,1,2024-03-09T00:00:00,GS,SA,113.0,126.0,0
2024,1,2024-03-09T00:00:00,PHO,BOS,107.0,117.0,0
2024,1,2024-03-09T00:00:00,DEN,UTA,142.0,121.0,1
2024,1,2024-03-09T00:00:00,POR,TOR,128.0,118.0,1
2024,1,2024-03-10T00:00:00,LAC,MIL,117.0,124.0,0
2024,1,2024-03-10T00:00:00,ATL,NO,103.0,116.0,0
2024,1,2024-03-10T00:00:00,MIA,WAS,108.0,110.0,0
2024,1,2024-03-10T00:00:00,ORL,IND,97.0,111.0,0
2024,1,2024-03-10T00:00:00,SAC,HOU,104.0,112.0,0
2024,1,2024-03-10T00:00:00,CLE,BKN,101.0,120.0,0
2024,1,2024-03-10T00:00:00,NY,PHI,73.0,79.0,0
2024,1,2024-03-10T00:00:00,OKC,MEM,124.0,93.0,1
2024,1,2024-03-10T00:00:00,LAL,MIN,120.0,109.0,1
2024,1,2024-03-11T00:00:00,DET,CHA,114.0,97.0,1
2024,1,2024-03-11T00:00:00,CLE,PHO,111.0,117.0,0
2024,1,2024-03-11T00:00:00,CHI,DAL,92.0,127.0,0
2024,1,2024-03-11T00:00:00,SA,GS,102.0,112.0,0
2024,1,2024-03-11T00:00:00,DEN,TOR,125.0,119.0,1
2024,1,2024-03-11T00:00:00,POR,BOS,99.0,121.0,0
2024,1,2024-03-12T00:00:00,NY,PHI,106.0,79.0,1
2024,1,2024-03-12T00:00:00,MEM,WAS,109.0,97.0,1
2024,1,2024-03-12T00:00:00,OKC,IND,111.0,121.0,0
2024,1,2024-03-12T00:00:00,SA,HOU,101.0,103.0,0
2024,1,2024-03-12T00:00:00,UTA,BOS,107.0,123.0,0
2024,1,2024-03-12T00:00:00,LAC,MIN,100.0,118.0,0
2024,1,2024-03-12T00:00:00,SAC,MIL,129.0,94.0,1
2024,1,2024-03-13T00:00:00,DET,TOR,113.0,104.0,1
2024,1,2024-03-13T00:00:00,ORL,BKN,114.0,106.0,1
2024,1,2024-03-13T00:00:00,IND,CHI,129.0,132.0,0
2024,1,2024-03-13T00:00:00,MIA,DEN,88.0,100.0,0
2024,1,2024-03-13T00:00:00,MEM,CHA,98.0,110.0,0
2024,1,2024-03-13T00:00:00,NO,CLE,95.0,116.0,0
2024,1,2024-03-13T00:00:00,DAL,GS,109.0,99.0,1
2024,1,2024-03-13T00:00:00,POR,ATL,106.0,102.0,1
2024,1,2024-03-13T00:00:00,SAC,LAL,120.0,107.0,1
2024,1,2024-03-14T00:00:00,BOS,PHO,127.0,112.0,1
2024,1,2024-03-14T00:00:00,CHI,LAC,111.0,126.0,0
2024,1,2024-03-14T00:00:00,HOU,WAS,135.0,119.0,1
2024,1,2024-03-14T00:00:00,MIL,PHI,114.0,105.0,1
2024,1,2024-03-14T00:00:00,OKC,DAL,126.0,119.0,1
2024,1,2024-03-14T00:00:00,POR,NY,93.0,105.0,0
2024,1,2024-03-15T00:00:00,CHA,PHO,96.0,107.0,0
2024,1,2024-03-15T00:00:00,DET,MIA,95.0,108.0,0
2024,1,2024-03-15T00:00:00,TOR,ORL,103.0,113.0,0
2024,1,2024-03-15T00:00:00,NO,LAC,112.0,104.0,1
2024,1,2024-03-15T00:00:00,SA,DEN,106.0,117.0,0
2024,1,2024-03-15T00:00:00,UTA,ATL,124.0,122.0,1
2024,1,2024-03-16T00:00:00,HOU,CLE,117.0,103.0,1
2024,1,2024-03-16T00:00:00,IND,BKN,121.0,100.0,1
2024,1,2024-03-16T00:00:00,NO,POR,126.0,107.0,1
2024,1,2024-03-16T00:00:00,PHI,CHA,109.0,98.0,1
2024,1,2024-03-16T00:00:00,CHI,WAS,127.0,98.0,1
2024,1,2024-03-16T00:00:00,MEM,OKC,112.0,118.0,0
2024,1,2024-03-16T00:00:00,LAL,GS,121.0,128.0,0
2024,1,2024-03-16T00:00:00,UTA,MIN,100.0,119.0,0
2024,1,2024-03-16T00:00:00,SAC,NY,91.0,98.0,0
2024,1,2024-03-17T00:00:00,MIL,PHO,140.0,129.0,1
2024,1,2024-03-17T00:00:00,DET,MIA,101.0,104.0,0
2024,1,2024-03-17T00:00:00,DAL,DEN,107.0,105.0,1
2024,1,2024-03-17T00:00:00,ORL,TOR,111.0,96.0,1
2024,1,2024-03-17T00:00:00,WAS,BOS,104.0,130.0,0
2024,1,2024-03-17T00:00:00,SA,BKN,122.0,115.0,1
2024,1,2024-03-17T00:00:00,LAC,ATL,93.0,110.0,0
2024,1,2024-03-18T00:00:00,IND,CLE,103.0,108.0,0
2024,1,2024-03-18T00:00:00,BOS,DET,119.0,94.0,1
2024,1,2024-03-18T00:00:00,PHI,MIA,98.0,91.0,1
2024,1,2024-03-18T00:00:00,CHI,POR,110.0,107.0,1
2024,1,2024-03-18T00:00:00,UTA,MIN,104.0,114.0,0
2024,1,2024-03-18T00:00:00,GS,NY,112.0,119.0,0
2024,1,2024-03-18T00:00:00,SAC,MEM,121.0,111.0,1
2024,1,2024-03-18T00:00:00,LAL,ATL,136.0,105.0,1
2024,1,2024-03-19T00:00:00,ORL,CHA,112.0,92.0,1
2024,1,2024-03-19T00:00:00,WAS,HOU,114.0,137.0,0
2024,1,2024-03-19T00:00:00,BKN,NO,91.0,104.0,0
2024,1,2024-03-19T00:00:00,SA,DAL,107.0,113.0,0
2024,1,2024-03-19T00:00:00,MIN,DEN,112.0,115.0,0
2024,1,2024-03-20T00:00:00,CLE,MIA,104.0,107.0,0
2024,1,2024-03-20T00:00:00,DET,IND,103.0,122.0,0
2024,1,2024-03-20T00:00:00,BOS,MIL,122.0,119.0,1
2024,1,2024-03-20T00:00:00,TOR,SAC,89.0,123.0,0
2024,1,2024-03-20T00:00:00,OKC,UTA,119.0,107.0,1
2024,1,2024-03-20T00:00:00,GS,MEM,137.0,116.0,1
2024,1,2024-03-20T00:00:00,PHO,PHI,115.0,102.0,1
2024,1,2024-03-20T00:00:00,POR,LAC,103.0,116.0,0
2024,1,2024-03-21T00:00:00,ORL,NO,121.0,106.0,1
2024,1,2024-03-21T00:00:00,WAS,SAC,109.0,102.0,1
2024,1,2024-03-21T00:00:00,HOU,CHI,127.0,117.0,1
2024,1,2024-03-21T00:00:00,MIL,BKN,115.0,108.0,1
2024,1,2024-03-21T00:00:00,DAL,UTA,113.0,97.0,1
2024,1,2024-03-21T00:00:00,DEN,NY,113.0,100.0,1
2024,1,2024-03-21T00:00:00,PHO,ATL,128.0,115.0,1
2024,1,2024-03-22T00:00:00,DET,BOS,102.0,129.0,0
2024,1,2024-03-22T00:00:00,TOR,OKC,103.0,123.0,0
2024,1,2024-03-22T00:00:00,MIA,NO,88.0,111.0,0
2024,1,2024-03-22T00:00:00,MIN,CLE,104.0,91.0,1
2024,1,2024-03-22T00:00:00,SA,MEM,97.0,99.0,0
2024,1,2024-03-22T00:00:00,GS,IND,111.0,123.0,0
2024,1,2024-03-22T00:00:00,POR,LAC,117.0,125.0,0
2024,1,2024-03-22T00:00:00,LAL,PHI,101.0,94.0,1
2024,1,2024-03-23T00:00:00,NY,BKN,105.0,93.0,1
2024,1,2024-03-23T00:00:00,ORL,SAC,107.0,109.0,0
2024,1,2024-03-23T00:00:00,ATL,CHA,132.0,91.0,1
2024,1,2024-03-23T00:00:00,CHI,BOS,113.0,124.0,0
2024,1,2024-03-23T00:00:00,HOU,UTA,147.0,119.0,1
2024,1,2024-03-23T00:00:00,SA,PHO,106.0,131.0,0
2024,1,2024-03-23T00:00:00,WAS,TOR,112.0,109.0,1
2024,1,2024-03-23T00:00:00,POR,DEN,111.0,114.0,0
